frame,timestamp,green_x,green_y,red_x,red_y
524,29567643072660,0,0,372.667,188.333
525,29567658373992,349,162,373.5,187.5
526,29567689461819,351.667,158,374.333,185.667
527,29567720232396,352.714,155.143,374.333,183.667
528,29567754051813,353,154.6,374.5,183.5
529,29567782839645,354,154,374,182.5
530,29567815204437,354.545,150.364,374,182
531,29567845459746,354.6,148.7,372.333,180.667
532,29567878039377,354.636,148.636,371.5,180.5
533,29567907052281,353,147,369.5,180.5
534,29567938688721,354,147.5,367.5,180.5
535,29567970724680,351.571,147,365,181
536,29568002241726,352,147.5,0,0
537,29568018661992,349.5,148.5,0,0
538,29568034502001,349.667,148,0,0
539,29568048203907,347.5,146.5,359,183
540,29568064883103,346.583,148.25,357,183
541,29568096685053,343,150,353.667,184.333
542,29568127840974,340.5,150.333,349.5,186
543,29568158466588,339.5,152.5,347.667,186.667
544,29568188728485,335.727,152.909,343.667,188.667
545,29568219678531,331.667,154.667,0,0
546,29568251580921,329.375,156.375,0,0
547,29568283809120,325.333,158.667,0,0
548,29568314364183,320.5,161.667,0,0
549,29568346675407,315,163,0,0
550,29568376365984,311.1,166.7,0,0
551,29568407762610,308.333,168.333,0,0
552,29568439967616,303,171,0,0
553,29568471013134,298.714,175.143,0,0
554,29568503164302,293.5,178.5,302,214
555,29568532128957,290.385,180.462,299,216
556,29568550149729,288.182,182.455,297,217.5
557,29568580702929,0,0,293,221
558,29568610498995,280,189.5,289,224
559,29568642216165,276,191,0,0
560,29568674448684,271.5,194.5,0,0
561,29568705298803,267.5,198.5,280,232.5
562,29568735978255,263,204,276.667,235.667
563,29568766469571,262,204.5,275.5,237.5
564,29568783577365,259.5,206.5,274,238.5
565,29568799958589,257.667,206.444,272.667,239.667
566,29568830789349,253.667,210.167,270.333,242.667
567,29568861845478,252,213.5,268.5,245.5
568,29568877112493,249.333,214.667,267.5,246.5
569,29568893504274,247.667,216.167,266.5,247.5
570,29568909066480,248,217.5,265.667,248.667
571,29568939506523,245.667,218.444,265.333,249.667
572,29568969521073,0,0,264,251
573,29568990425715,242.818,222.545,263.5,252.5
574,29569018118778,241.143,225,263,254
575,29569049281638,240.286,225.857,263,254.5
576,29569079750328,240,230,262.5,256
577,29569112374509,240,229.5,0,0
578,29569142118492,239,231,0,0
579,29569159506762,239.75,232.25,264.333,257.667
580,29569190684310,240,231,264.667,258.333
581,29569220930061,240.364,232.364,266,258.5
582,29569238135028,241.143,233,267,258.5
583,29569268534085,244,233.5,269.333,258.333
584,29569298010741,243.5,234.5,270.333,257.667
585,29569330181970,245.571,233,272.5,257.5
586,29569360757823,247.5,232.5,275.5,256.5
587,29569392315882,252,231.5,278.5,255.5
588,29569423414644,252.167,232,279.667,254.667
589,29569441461822,253.5,230.5,281.5,254
590,29569458074409,255,230.333,283.5,253
591,29569486223205,258.7,228.5,286.667,251.667
592,29569501200780,262,227.5,289,250.5
593,29569518259839,262.364,226.636,290.5,249.5
594,29569549411035,266.5,224.667,294.5,247.5
595,29569579660242,270,223.5,296.667,246.333
596,29569611910689,274,221.5,300.667,243.667
597,29569642694496,276.5,218.333,304.8,241.4
598,29569673971485,282,215.5,309.5,238.5
599,29569704670431,283.5,214.5,311.333,237.333
600,29569735947582,288,211,315.5,234.5
601,29569768102422,292.4,208.1,319.5,231.5
602,29569784925744,294.636,206.545,321.5,230.5
603,29569815611109,300,203.5,326.333,227.333
604,29569846729851,302,202,328,225.75
605,29569876339509,305.5,198.5,332,222.75
606,29569908341205,309.5,194.5,335.667,219.667
607,29569925855862,312,192.5,337.5,218.5
608,29569955127939,314,193,339.667,216.667
609,29569985819595,317,188.833,343,214
610,29570018424012,321.333,184.667,346.333,211.333
611,29570049770391,325.667,182,349.5,208.5
612,29570079885327,326.286,179.857,350.667,206.667
613,29570110928280,329.667,176.667,353.5,204.5
614,29570127573483,332,176,354.5,203
615,29570157750573,334.125,172,357,200.5
616,29570188750650,338,169.5,358.667,198.333
617,29570221273932,337.8,168.2,359.5,197
618,29570252430960,0,0,361,195.5
619,29570266967922,340.6,164.5,361.5,194
620,29570283722772,341.667,164,362,194
621,29570299356204,342.25,162.125,362,192.5
622,29570314044717,344,161.5,362.5,191.5
623,29570329597122,342.455,160.182,363,190.5
624,29570345751060,344,159.5,362.5,190
625,29570376217806,343.364,158.545,362.667,189.333
626,29570409097623,343.909,156.636,362.667,188.333
627,29570439650634,344,158,362,187.5
628,29570470756794,343.5,156.5,362,187
629,29570501836926,343.333,154.667,360.333,186.667
630,29570534484786,342,156,359,186.5
631,29570566907007,342,153.5,357.333,186.667
632,29570594978610,339.333,153,356.333,186.667
633,29570626300149,338.286,153.857,354,186.5
634,29570657812011,336.417,154.25,351.5,187.5
635,29570688752445,333.667,154.833,348.667,188.333
636,29570720207607,332.571,155.857,347.333,188.667
637,29570737172247,331,156,346,189.5
638,29570766760926,330,157.5,342.667,190.667
639,29570798415564,325.091,158.636,339.5,192.5
640,29570830040664,321.5,160.5,336,193.75
641,29570847815844,322,161.5,334.5,195
642,29570877557802,318.364,162.182,332.333,195.667
643,29570908953105,314.545,164.455,328.667,197.667
644,29570939027919,310.846,166.538,324.5,200.5
645,29570969978181,307,168,322.5,201.5
646,29571002363034,304.545,170.455,318.667,203.667
647,29571033576492,300.5,172.9,314.667,206.667
648,29571064029360,298,175.5,310.5,209.5
649,29571096510252,292.571,178.5,307,212.5
650,29571127740531,290.5,180.25,305.333,213.667
651,29571143944824,288.286,181.857,303.333,215.333
652,29571174704979,284.462,184.385,299.5,217.5
653,29571192351396,282.667,186.5,298,219.5
654,29571220665918,278.571,189.857,294.5,222.5
655,29571236899020,277.1,190.7,292.5,223.5
656,29571252554619,275.333,192.667,291.333,225.333
657,29571282553482,273,194,289.5,226.5
658,29571313507821,269.667,196.833,286.5,229.5
659,29571345986337,267.75,200.5,283.5,232.5
660,29571377312412,266,202.5,282.5,233.5
661,29571393954591,264,203,281.5,234.5
