Basler_acA2040-55uc
Tracking height (px): 500 | Tracking width (px): 500
File creation timestamp:  2017-11-29 19:45:48
frame,cam_timestamp,sys_timestamp, green_x,green_y,red_x,red_y
273,32055223203,720776594575458,302.52,208.76,318.333,176.333
274,32075234172,720776614537874,302.52,208.76,318.333,176.333
275,32095242900,720776639007767,302.714,208.333,318.333,176.333
276,32115253572,720776671582393,302.6,208.75,318.333,176.333
277,32135266404,720776686897605,302.591,209.045,318.333,176.333
278,32155279317,720776702064251,302.579,209.211,318.667,176.667
279,32175290043,720776718768749,302.667,209,318.667,176.667
280,32195298690,720776734592111,302.571,209.381,318.667,176.667
281,32215310037,720776754596445,302.643,209.714,318.667,176.667
282,32235323112,720776780254873,302.733,209.867,318.667,176.667
283,32255334189,720776795635957,302.813,209.688,319,176.5
284,32275342836,720776814625417,302.7,209.7,319,176.5
285,32295353616,720776843999155,302.65,209.95,319,176
286,32315366475,720776874340431,302.684,209.842,319,178
287,32335377093,720776889521050,302.706,210.118,319.5,177.5
288,32355385848,720776905692019,302.824,210.235,319.5,177.5
289,32375398437,720776920434636,303,210.316,319.5,177.5
290,32395409460,720776936155627,303.158,210.632,319.5,177.5
291,32415418134,720776954699387,303.389,210.667,319.5,177.5
292,32435428860,720776983406143,303.5,210.5,319.5,177.5
293,32455442070,720776999087497,303.667,210,319.5,177.5
294,32475452742,720777015565295,303.909,210.136,319.5,177.5
295,32495461713,720777034817955,304.269,210.654,319.5,177.5
296,32515472412,720777061141369,304.522,210.522,319.5,177.5
297,32535485217,720777077801097,304.458,210.667,319.5,177.5
298,32555497860,720777094804439,304,211.136,319.5,177.5
299,32575508829,720777114789953,304.55,210.8,319,178
300,32595517557,720777139071072,304.591,211,319,178
301,32615528229,720777154840255,304.667,210.619,319,178
302,32635536687,720777174882800,304.87,210.826,319,178
303,32655547710,720777202218521,304.833,210.958,320,178.5
304,32675560488,720777218976343,304.762,211.286,320,178.5
305,32695571538,720777234862725,304.824,211.824,320,178.5
306,32715580833,720777254926372,304.824,211.824,320,178.5
307,32735589858,720777281358716,304.737,211.842,320,178.5
308,32755600503,720777297011554,304.737,211.842,320,178.5
309,32775613362,720777314906582,304.789,211.684,320,178.5
310,32795623845,720777334914053,304.684,211.842,320,178.5
311,32815632870,720777357899419,304.842,212.105,320,178.5
312,32835643542,720777374908464,304.867,212.4,320,178.5
313,32855656347,720777394942170,304.941,212.176,320,178.5
314,32875667154,720777421209693,305.063,212.188,320,178.5
315,32895676746,720777451965587,305.063,212.188,320,178.5
316,32915685744,720777468667233,305.063,212.188,320,178.5
317,32935692879,720777484361704,305.176,212.235,320,178.5
318,32955705738,720777499005087,304.933,212.267,320,178.5
