Basler_acA2040-55uc
Tracking height (px): 500 | Tracking width (px): 500
File creation timestamp:  2017-11-28 15:24:4
frame,cam_timestamp,green_x,green_y,red_x,red_y
1827,95634169038171,296.833,444.5,293,402.5
1828,95634184859793,295.429,445,292,403
1829,95634217240353,293.571,446.286,291,404
1830,95634232772211,292.875,447.25,0,0
1831,95634247643460,291.667,447.667,289.5,405
1832,95634279048051,289.667,447.667,288.5,405
1833,95634293929182,287.333,447.667,288,405
1834,95634309633030,288,447.5,287,405
1835,95634325337850,285,447.5,286,406
1836,95634340986132,286,447.5,286,405.5
1837,95634357677559,283.8,447.2,285.5,405
1838,95634373369986,282.9,446.6,285,404.5
1839,95634388110177,281.333,445.333,284.667,403.667
1840,95634404749953,281.8,445.6,284.333,403.333
1841,95634419477265,281.75,443.75,284,402
1842,95634450465003,281.429,442.714,283.6,400.8
1843,95634467166285,279.5,440.5,283.25,399
1844,95634482215761,278.286,437.143,282.5,396
1845,95634496927926,276.667,434.5,281.6,392.8
1846,95634512457300,275.5,432.5,280.6,390.8
1847,95634527973228,273.5,430.5,279.5,388.5
1848,95634545284089,271.667,428.167,278.667,386.333
1849,95634559221489,269.333,425.333,277.5,384.5
1850,95634575465877,268.455,424,276.5,383
1851,95634606032010,266.5,423.5,275.5,382.5
1852,95634622342872,265.667,423.667,274.25,382
1853,95634638033841,263.5,423,272.667,382.667
1854,95634654750513,261.571,424.714,271.667,383.667
1855,95634669453201,260.9,426.3,270,384.5
1856,95634684879435,259,427.5,268.75,386
1857,95634699994899,258.8,428.5,267.5,388
1858,95634731461968,257.5,430.5,266.333,389.333
1859,95634747161550,257.8,432,265.5,390.5
1860,95634763644456,255.6,433.1,264.333,391.333
1861,95634778266171,254.7,434.3,263,392
1862,95634795027771,253.75,434.25,263,393
1863,95634810391446,252.357,434.5,261.5,393
1864,95634825854832,251.333,434.333,260.333,393.333
1865,95634841330935,250.417,433.833,259.5,392.5
1866,95634871750026,248.364,432.545,258.5,391.5
1867,95634888182523,0,0,257.5,390.5
1868,95634902934270,246,432,256.25,389
1869,95634919413774,244.692,428.615,255.333,387.667
1870,95634951752133,244,430,254.4,386.8
1871,95634965466027,243.75,428.5,253.5,386.5
1872,95634981384525,242.538,428.385,252.6,387.2
1873,95634997059051,242.455,428.636,252.25,388
1874,95635013755527,241.5,430.5,251.5,389
1875,95635028455623,241.333,433.667,251,391
1876,95635044133227,241.8,434.8,250.4,392.8
1877,95635059834753,241.5,436.5,250,395
1878,95635075488381,241.5,438.5,249.5,396.5
1879,95635092236616,241.5,440.5,249,399
1880,95635105969977,241.5,442.5,248.4,400.8
1881,95635138518261,240.286,443.857,247.6,402.2
1882,95635153444590,239.2,444.2,246.6,403.2
1883,95635168901307,239,448,245.6,404.2
1884,95635184455305,238.636,446.545,245,405.5
1885,95635201223061,238.167,448.5,244.4,406.8
1886,95635230967422,237.625,450.75,243.6,408.2
1887,95635247576391,237.333,450.333,242.5,408.5
1888,95635263302541,235.5,450.5,241.5,408.5
1889,95635278019998,234.182,448.545,239.667,407.333
1890,95635294448661,232,446.4,238.333,405.667
1891,95635309211154,230,448,236.25,404
1892,95635325988279,227.667,444.333,234.6,402.8
1893,95635356595614,228,443.5,232.75,402
1894,95635372426038,225.5,444.2,231.5,402.5
1895,95635388931354,225,446.25,231,404
1896,95635404779544,225,448.25,230.4,405.8
1897,95635418565501,225.75,450,229.5,407.5
1898,95635434087369,224.462,450.385,229,408.5
1899,95635450747395,222.917,450.583,227.5,408.5
1900,95635466590239,220.455,448.636,225.5,407.5
1901,95635497450834,217.2,446.2,223,405.2
1902,95635513942623,214.889,444.444,220.5,402.5
1903,95635529702577,211.8,442.8,218.5,400
1904,95635545154596,209.833,440.333,216.75,398
1905,95635559833578,210,439.5,215.5,397.5
1906,95635575921312,208.538,440.615,215.5,398.5
1907,95635591315389,209.25,441.5,216,401
1908,95635621845180,211.8,446.8,217,404
1909,95635638113382,214,452,218.5,407.5
1910,95635653427161,215.8,452.8,219.5,410
1911,95635669103496,216.455,452.636,220.25,411
1912,95635685768949,215.667,452.333,219.75,410
1913,95635700396982,214,452,218.4,407.2
1914,95635716414705,210.684,445.421,216.5,403.5
1915,95635746915471,208.182,440.545,214.4,399.2
1916,95635763054748,205.889,436.556,213,396
1917,95635778291037,206,435.5,212.5,393.5
1918,95635794017673,206,436,212.5,393.5
1919,95635809767907,206.5,436,213.5,395.5
1920,95635825484175,209.2,440.2,214.75,398.75
1921,95635842091929,212.615,444.615,216.6,401.8
1922,95635857814812,215.5,446.5,218.5,404.5
1923,95635887257961,216.286,447.857,219.5,405.5
1924,95635904142627,215.571,446,218.75,405
1925,95635919679750,213.857,444.571,217.4,402.2
1926,95635935368019,210.636,440.364,215,399
1927,95635950189237,207.2,436.2,212.5,395
1928,95635965577752,206,434.5,211.333,392.667
1929,95635981738224,204.556,432.778,210.4,391.8
1930,95636013065190,205.2,434.2,210.6,393.8
1931,95636028646242,208.182,438.545,212.2,397.6
1932,95636045124747,211.333,442.167,214.25,402.25
1933,95636060927496,214.556,446.111,216.4,406.2
1934,95636076490026,0,0,218.25,409
1935,95636091186396,218.583,449.833,218.5,409.5
1936,95636107890108,217.667,448.333,218.25,408
1937,95636137315329,214.556,444.111,216.5,404.5
1938,95636153901267,211,442,214.25,400.25
1939,95636168694378,209.286,436.714,211.75,395.75
1940,95636185252641,205.5,431,210.5,393
1941,95636199800943,205.5,432.5,210,392.5
1942,95636216559978,206,434.455,210.6,393.8
1943,95636231285238,208.286,439,211.6,396.8
1944,95636247371541,210.333,440.5,213.4,400.2
1945,95636278227114,212.455,442.636,214.5,402.5
1946,95636294865648,213.333,444.444,215,404
1947,95636309625279,213.5,444.5,215,403
1948,95636326216644,211.889,442.556,214.4,402.2
1949,95636340923544,210.083,440.417,213,399.8
1950,95636357561241,208,435.5,211.167,396
1951,95636373278184,203,434,208.6,391.4
1952,95636387408067,200,430,206.4,386.6
1953,95636419639209,195.625,422,203.667,381.167
1954,95636434454028,192.444,416.778,201.333,375.833
1955,95636450192085,189.133,411.267,199.4,370.6
1956,95636465681256,186.5,405.5,197.667,365.167
1957,95636482552314,184.111,400.778,196.333,359.833
1958,95636497939128,182.364,394.636,195.2,354.6
1959,95636527921305,180.5,388.5,194.429,348.714
1960,95636544578847,179,386,194,343
1961,95636559798531,177.167,377.5,193.5,337.5
1962,95636575946988,177,374,193,331.5
1963,95636590923132,176.286,365,193,325.5
1964,95636607667398,175.333,361.667,193,320.5
1965,95636622700620,175.714,353.143,193.333,314.5
1966,95636654083557,174.278,347.278,193.429,309.286
1967,95636669754033,173.333,343.667,193.5,303.5
1968,95636684481561,174,336.5,193.6,298.2
1969,95636699956071,172.647,331.176,194,293.5
1970,95636715688944,172.5,326.5,194.4,288.8
1971,95636731277745,172.071,321.929,194.5,285
1972,95636747911797,171.2,318.8,195,281
1973,95636763634302,171.2,314.2,195.4,278.8
1974,95636793992616,171.5,312.5,195.6,276.2
1975,95636811714066,172.6,310.7,196.333,274.333
1976,95636825493057,174,309.5,196.5,273.5
1977,95636841203493,173,310.333,197,274
1978,95636856800691,173.5,314,197.5,275.5
1979,95636873011005,174.818,314.364,198,278
1980,95636888747955,176.333,318.5,198.5,281.5
1981,95636904007734,177.8,322.8,199,285
1982,95636934755550,178.6,324.7,199.75,288
1983,95636951510076,179.5,330,200.25,290
1984,95636966211765,179.25,328.5,200.5,291.5
1985,95636982632517,180.167,330.5,200.4,292.8
1986,95636998172394,180.333,332.133,200.333,294.333
1987,95637013840251,180,334.6,199.75,296.25
1988,95637028839507,180,340,199.4,298.8
1989,95637044757411,179.2,340.2,198.6,303.2
1990,95637074931990,179.25,345.5,198.25,306.75
1991,95637090924846,179.2,350.8,197.5,311.5
1992,95637106320921,179.2,354.8,197,315.5
1993,95637122281512,179.2,358.8,196.25,319.75
1994,95637138942402,179.2,362.8,195.6,323.2
1995,95637154805496,180,365.222,195,326
1996,95637184530039,179,370,194.333,328.333
1997,95637200730606,178.7,368.7,193.5,329.5
1998,95637216097521,177,369.5,193,329
1999,95637231808227,177.5,368.5,192.6,329.2
2000,95637247459533,176.455,366.636,192.5,327.5
