frame,timestamp,framerate
685,366886786488579,30.5154
686,366886817806662,31.9304
687,366886848239145,32.8596
688,366886864922175,59.9411
689,366886881167184,61.5574
690,366886896240987,66.3403
691,366886926725688,32.8033
692,366886957979781,31.9958
693,366886981653948,42.2401
694,366887003960700,44.8295
695,366887020174335,61.6765
696,366887036401794,61.6239
697,366887068070499,31.5769
698,366887099437128,31.881
699,366887116570518,58.3656
700,366887132373618,63.2787
701,366887160332118,35.7673
702,366887192723208,30.8727
703,366887224215954,31.7533
704,366887254542570,32.9743
705,366887286821691,30.9798
706,366887309031189,45.0258
707,366887332989720,41.7388
708,366887349018189,62.389
709,366887366138727,58.4094
710,366887394786159,34.9071
711,366887427413904,30.6488
712,366887458532106,32.1355
713,366887489815818,31.9655
714,366887505828438,62.4507
715,366887520293283,69.1331
716,366887551055382,32.5075
717,366887567684871,60.1341
718,366887584097334,60.9293
719,366887614086288,33.3456
720,366887644561026,32.8141
721,366887676936213,30.8879
722,366887708260857,31.9237
723,366887738504097,33.0652
724,366887755928952,57.3893
725,366887772392661,60.7397
726,366887802479517,33.2371
727,366887832874983,32.8996
728,366887849129928,61.5197
729,366887865141171,62.4561
730,366887894668668,33.8667
731,366887927952810,30.0443
732,366887958299757,32.9522
733,366887973041568,67.8343
734,366887989739502,59.8876
735,366888010687830,47.7365
736,366888037735188,36.9722
737,366888052309005,68.6162
738,366888067087158,67.6675
739,366888082941693,63.0734
740,366888113657136,32.5569
741,366888145332267,31.5705
742,366888176914842,31.663
743,366888207447063,32.7523
744,366888224027304,60.3128
745,366888241051614,58.7395
746,366888255435648,69.5215
747,366888271476159,62.3422
748,366888285515943,71.2262
749,366888317374836,31.3884
750,366888334205799,59.4143
751,366888350266641,62.2632
752,366888380022612,33.6067
753,366888395381400,65.1093
754,366888426095925,32.5579
755,366888458658276,30.7103
756,366888488567175,33.4349
757,366888505756968,58.1741
758,366888535749297,33.3419
759,366888567188691,31.8072
760,366888583685880,60.6164
761,366888600678789,58.8481
762,366888616511994,63.1584
763,366888645645912,34.3243
764,366888676014270,32.929
765,366888707487360,31.7732
766,366888724523091,58.7002
767,366888741384402,59.3074
768,366888770286822,34.5992
769,366888802614921,30.9328
770,366888834021699,31.8403
771,366888863714895,33.6777
772,366888894895278,32.0714
773,366888927099420,31.0519
774,366888944365596,57.9167
775,366888959530038,65.9437
776,366888975459741,62.7758
777,366888991562298,62.1019
778,366889021246341,33.6881
779,366889052561211,31.9337
780,366889068654102,62.1392
781,366889098081321,33.9821
782,366889130426781,30.9162
783,366889161696426,31.9799
784,366889193989614,30.9663
785,366889224520134,32.7541
786,366889256003619,31.7627
787,366889285412451,34.0034
788,366889302102717,59.9152
789,366889317719868,64.0322
790,366889334152527,60.8544
791,366889364103411,33.388
792,366889379906619,63.2783
793,366889396429998,60.5203
794,366889426827192,32.8978
795,366889458031416,32.0469
796,366889488507261,32.8129
797,366889504717062,61.6911
798,366889519816677,66.2269
799,366889536465525,60.0642
800,366889567219335,32.5163
801,366889584847014,56.729
802,366889598353980,74.0359
803,366889630786515,30.8332
804,366889661587737,32.4662
805,366889692582846,32.2632
806,366889707700902,66.1461
807,366889723872228,61.8378
808,366889739727060,63.0723
809,366889769674353,33.392
810,366889785846192,61.8359
811,366889809691782,41.9365
812,366889832290080,44.2511
813,366889850601561,54.6105
814,366889880857545,33.0513
815,366889910766039,33.4353
816,366889943234268,30.7993
817,366889957718391,69.0411
818,366889974551217,59.4077
819,366889990184325,63.9668
820,366890005314423,66.0934
821,366890027588640,44.895
822,366890050959543,42.7882
823,366890067299025,61.2015
824,366890098357368,32.1975
825,366890113632591,65.4655
826,366890129244882,64.0521
827,366890145035238,63.3298
828,366890161726476,59.9117
829,366890192244171,32.7679
830,366890223572028,31.9205
831,366890247264231,42.208
832,366890269771836,44.4294
833,366890301128988,31.8907
834,366890333398335,30.9892
835,366890364804384,31.841
836,366890395161996,32.9407
837,366890426657820,31.7502
838,366890457931137,31.9761
839,366890475340224,57.4413
840,366890505886647,32.7371
841,366890535398835,33.8843
842,366890567656815,31.0001
843,366890582230497,68.6168
844,366890598354411,62.0197
845,366890615107749,59.6896
846,366890645475459,32.9297
847,366890676976791,31.7447
848,366890707231398,33.0528
849,366890738758596,31.7186
850,366890769899424,32.1122
851,366890786549811,60.0587
852,366890808245742,46.0916
853,366890833734552,39.2329
854,366890849722548,62.5469
855,366890865826698,62.0958
856,366890895577944,33.612
857,366890911316055,63.54
858,366890926026519,67.9788
859,366890957685018,31.5871
860,366890989158135,31.7731
861,366891004567278,64.8965
862,366891021180648,60.1925
863,366891038330346,58.3101
864,366891066580500,35.398
865,366891097945023,31.8832
866,366891121615329,42.247
867,366891144864786,43.0118
868,366891161686893,59.4456
869,366891177335580,63.9031
870,366891192291744,66.8621
871,366891223869837,31.6675
872,366891242384466,54.0113
873,366891270794865,35.1984
874,366891301216899,32.8709
875,366891332466267,32.0006
876,366891364900233,30.8319
877,366891396353127,31.7936
878,366891427606896,31.9961
879,366891458143518,32.7476
880,366891488506071,32.9353
881,366891519680784,32.0773
882,366891537686193,55.5389
883,366891553743903,62.2754
884,366891582757860,34.4662
885,366891614127108,31.8784
886,366891645496734,31.878
887,366891675922413,32.867
888,366891698648016,44.0032
889,366891722696808,41.5821
890,366891741017442,54.5833
891,366891770745360,33.6384
892,366891785653383,67.078
893,366891802246854,60.2647
894,366891818353218,62.0873
895,366891834445137,62.143
896,366891863359032,34.5854
897,366891895581291,31.0344
898,366891926243625,32.6133
899,366891958677375,30.8321
900,366891988954365,33.0284
901,366892005361779,60.9481
902,366892021005930,63.9217
903,366892037640846,60.1145
904,366892068451329,32.4565
905,366892097904522,33.9522
906,366892130223981,30.9411
907,366892146326538,62.1019
908,366892162779987,60.7775
909,366892192030923,34.1869
910,366892209079911,58.6545
911,366892225534143,60.7746
912,366892238853945,75.0762
913,366892254615195,63.4467
914,366892287099408,30.7842
915,366892316264214,34.2879
916,366892348616856,30.9094
917,366892379301465,32.5896
918,366892410660075,31.8892
919,366892441999110,31.9091
920,366892459730793,56.3962
921,366892488451476,34.8181
922,366892520958180,30.7629
923,366892538245092,57.8472
924,366892567883505,33.74
925,366892599400956,31.7285
926,366892629677676,33.0287
927,366892661223234,31.7002
928,366892692530760,31.9412
929,366892709402898,59.2693
930,366892738493103,34.3758
931,366892771084695,30.6828
932,366892789810869,53.4012
933,366892816845078,36.9902
934,366892832916315,62.223
935,366892849597617,59.9474
936,366892871195592,46.3006
937,366892895426175,41.2702
938,366892911425484,62.5027
939,366892927822071,60.9883
940,366892942507236,68.0959
941,366892973500752,32.2648
942,366893005558473,31.1937
943,366893020658898,66.2233
944,366893037225531,60.3623
945,366893052971148,63.5097
946,366893068472712,64.5096
947,366893084253564,63.3679
948,366893114667336,32.8798
949,366893145948051,31.9686
950,366893176168152,33.0906
951,366893193654837,57.1864
952,366893210325150,59.9869
953,366893225453547,66.1009
954,366893254116099,34.8887
955,366893285563998,31.7986
956,366893316924525,31.8872
957,366893349333786,30.8554
958,366893367757506,54.2779
959,366893402230782,29.008
960,366893426656170,40.941
961,366893447402619,48.201
962,366893472522987,39.8083
963,366893496155196,42.3151
964,366893520891084,40.4271
965,366893536453263,64.2584
966,366893551357344,67.0957
967,366893567920035,60.3767
968,366893598008862,33.2349
969,366893614438929,60.864
970,366893630685990,61.5496
971,366893661120255,32.8577
972,366893693390520,30.9883
973,366893722790226,34.0139
974,366893738905365,62.0535
975,366893754796944,62.9264
976,366893770413960,64.0327
977,366893801785584,31.8759
978,366893817426630,63.9343
979,366893833154508,63.5814
980,366893863619553,32.8245
981,366893895954861,30.9259
982,366893926528149,32.7083
983,366893958656259,31.1254
984,366893973730818,66.3369
985,366894004864329,32.1197
986,366894020667780,63.2773
987,366894036067365,64.9368
988,366894051902595,63.1503
989,366894082290447,32.9079
990,366894114145263,31.3924
991,366894145364634,32.0314
992,366894160973415,64.0665
993,366894176191641,65.7107
994,366894208419597,31.029
995,366894239528295,32.1454
996,366894257349051,56.1143
997,366894272708271,65.1075
998,366894301515273,34.7138
999,366894333118638,31.6422
1000,366894363522798,32.8902
1001,366894380473020,58.9963
1002,366894394683849,70.3689
1003,366894427252572,30.7043
1004,366894458420535,32.0842
1005,366894475766604,57.6499
1006,366894489931317,70.598
1007,366894504678285,67.8105
1008,366894521100063,60.8947
1009,366894536000715,67.1112
1010,366894567490113,31.7567
1011,366894598001922,32.7742
1012,366894615039867,58.6925
1013,366894631597266,60.396
